,snapshot,altitude (ft),heading,latitude,longitude,radar_id,ground speed (kts),squawk,date,flight_radar_flight_id,CAS (kts),TAS (kts),x (m),y (m),Distance (m),Distance (ft),ROC (ft/min)
147,1574803163,10050,123,42.70226,9.21678,6415,317,1000,2019-11-26T00:00:00.000Z,586933868,274.20324436324,320.125849027914,563114.60349353,-641304.493303491,,,
148,1574803178,9550,123,42.68957,9.2425,6415,308,1000,2019-11-26T00:00:00.000Z,586933868,268.595014170529,311.125849027914,565359.907006344,-642489.824410804,,,
149,1574803193,8950,122,42.67783,9.26697,6415,305,1000,2019-11-26T00:00:00.000Z,586933868,268.40067081245,307.996852747327,567493.623857519,-643579.9028724,,,
150,1574803208,8300,121,42.66676,9.29105,6415,304,1000,2019-11-26T00:00:00.000Z,586933868,270.135912949532,306.866943596362,569589.283658334,-644598.527320551,,,
151,1574803222,7575,120,42.65616,9.31509,6415,307,1000,2019-11-26T00:00:00.000Z,586933868,275.741159543114,309.736161146605,571677.66923891,-645564.844129602,,,
152,1574803238,6875,119,42.64476,9.34163,6415,305,1000,2019-11-26T00:00:00.000Z,586933868,276.813592681194,307.604545235657,573981.026146468,-646597.353913826,,,
153,1574803248,6475,119,42.63789,9.35812,6415,302,1000,2019-11-26T00:00:00.000Z,586933868,275.802086250602,304.604545235657,575410.437522101,-647214.880079362,,,
154,1574803263,5850,117,42.62797,9.38316,6415,294,1000,2019-11-26T00:00:00.000Z,586933868,270.895012425528,296.338973637782,577576.39378312,-648095.423999979,,,
155,1574803274,5300,117,42.62169,9.39962,6415,289,1000,2019-11-26T00:00:00.000Z,586933868,268.56437428104,291.338973637782,578998.109324037,-648647.217760072,,,
156,1574803286,4550,117,42.61459,9.41847,6415,287,1000,2019-11-26T00:00:00.000Z,586933868,269.770293023247,289.338973637782,580625.685913276,-649268.533776664,,,
157,1574803392,1600,161,42.53059,9.52995,4084,195,1000,2019-11-26T00:00:00.000Z,586933868,196.834109832162,201.996957657115,590697.41718518,-657558.129871426,,,
158,1574803404,1600,161,42.52103,9.53426,4084,179,1000,2019-11-26T00:00:00.000Z,586933868,181.243054432899,185.996957657115,591153.233565013,-658573.224986324,,,
159,1574803412,1575,177,42.5136,9.53652,4084,167,1000,2019-11-26T00:00:00.000Z,586933868,170.390428799339,174.794960518282,591417.52786544,-659371.614018248,,,
160,1574803434,1225,256,42.5027,9.52406,4084,156,1000,2019-11-26T00:00:00.000Z,586933868,156.046489935407,159.253893144606,590501.501999439,-660680.247488079,,,
161,1574803458,775,321,42.50941,9.50394,4084,146,1000,2019-11-26T00:00:00.000Z,586933868,138.834979162073,140.751527768076,588768.856169128,-660116.195967926,,,
162,1574803464,700,331,42.51283,9.50111,4084,143,1000,2019-11-26T00:00:00.000Z,586933868,135.069349259297,136.782832308344,588499.458064109,-659764.147143701,,,
163,1574803470,625,340,42.5163,9.49915,4084,141,1000,2019-11-26T00:00:00.000Z,586933868,132.538432396248,134.071796769725,588301.457122732,-659399.037565999,,,
164,1574803476,550,341,42.5202,9.49737,4084,138,1000,2019-11-26T00:00:00.000Z,586933868,129.647670557825,131.003042342885,588113.884053055,-658985.009813645,,,
165,1574803482,475,343,42.5237,9.49589,4084,135,1000,2019-11-26T00:00:00.000Z,586933868,126.688532440895,127.871947806493,587955.268952611,-658612.422322747,,,
166,1574803491,400,343,42.52901,9.49378,4084,132,1000,2019-11-26T00:00:00.000Z,586933868,123.852663653848,124.871947806493,587725.839274602,-658045.970559225,,,
167,1574803499,275,342,42.53436,9.49149,4084,130,1000,2019-11-26T00:00:00.000Z,586933868,122.156864049872,122.936419257129,587481.158653735,-657476.658528228,,,
168,1574803505,200,342,42.53785,9.49002,4084,130,1000,2019-11-26T00:00:00.000Z,586933868,122.291326542023,122.936419257129,587323.533843618,-657105.061501779,,,
169,1574803511,150,342,42.54131,9.4885,4084,131,1000,2019-11-26T00:00:00.000Z,586933868,123.376493918615,123.936419257129,587162.1054111,-656737.194325409,,,
170,1574803517,50,342,42.54465,9.48708,4084,130,1000,2019-11-26T00:00:00.000Z,586933868,122.560486749643,122.936419257129,587010.195265727,-656381.670960664,,,
171,1574803523,50,342,42.54794,9.4857,4084,121,1000,2019-11-26T00:00:00.000Z,586933868,113.5880082326,113.936419257129,586862.120580651,-656031.302427556,,,
172,1574803548,0,343,42.55625,9.48224,4084,41,1000,2019-11-26T00:00:00.000Z,586933868,33.7931085828791,33.8719478064931,586490.28546209,-655146.083972602,,,
173,1574803558,0,343,42.55781,9.48159,4084,28,1000,2019-11-26T00:00:00.000Z,586933868,20.8233669522187,20.8719478064931,586420.453079656,-654979.906104574,,,
174,1574803565,0,343,42.55867,9.48123,4084,24,1000,2019-11-26T00:00:00.000Z,586933868,16.8326772197078,16.8719478064931,586381.819391806,-654888.309110318,,,
175,1574803572,0,343,42.55924,9.48099,4084,19,1000,2019-11-26T00:00:00.000Z,586933868,11.8443150540692,11.8719478064931,586356.098630268,-654827.611319108,,,
176,1574803579,0,300,42.55962,9.48052,4084,18,1000,2019-11-26T00:00:00.000Z,586933868,15.2283112477357,15.2638388533947,586313.355959403,-654789.821471794,,,
177,1574803586,0,253,42.55951,9.47953,4084,18,1000,2019-11-26T00:00:00.000Z,586933868,21.5815742482352,21.6319239979164,586232.754004014,-654810.478245014,,,
178,1574803594,0,236,42.5593,9.47888,4084,18,1000,2019-11-26T00:00:00.000Z,586933868,23.5024358494859,23.557266963672,586181.260113204,-654839.212555452,,,
179,1574803602,0,171,42.55861,9.47869,4084,17,1000,2019-11-26T00:00:00.000Z,586933868,24.5069739062562,24.5641486047945,586172.717429731,-654916.83628494,,,
180,1574803608,0,163,42.55815,9.47889,4084,17,1000,2019-11-26T00:00:00.000Z,586933868,24.0718925385287,24.1280521935069,586193.994627481,-654965.766803889,,,
181,1574803615,0,163,42.55763,9.47911,4084,21,1000,2019-11-26T00:00:00.000Z,586933868,28.0625822710396,28.1280521935069,586217.544836685,-655021.131958713,,,
182,1574803622,0,163,42.5568,9.47946,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586255.040010994,-655109.512943886,,,
183,1574803628,0,163,42.55627,9.47969,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586279.520369613,-655165.892668539,,,
184,1574803636,0,163,42.5556,9.47997,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586309.579700998,-655237.257766502,,,
185,1574803646,0,163,42.55447,9.48044,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586360.093154239,-655357.638627602,,,
186,1574803653,0,163,42.55384,9.48069,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586387.262368488,-655424.857245406,,,
187,1574803661,0,163,42.55291,9.48109,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586429.926086579,-655523.817189578,,,
188,1574803685,0,163,42.5506,9.48206,4084,22,1000,2019-11-26T00:00:00.000Z,586933868,29.0602547041673,29.1280521935069,586533.957327246,-655769.822364535,,,
189,1574803692,0,163,42.55,9.4823,4084,18,1000,2019-11-26T00:00:00.000Z,586933868,25.0695649716564,25.1280521935069,586559.992817679,-655833.822560753,,,
190,1574803701,0,177,42.54934,9.48237,4084,31,1000,2019-11-26T00:00:00.000Z,586933868,38.7046626533681,38.7949605182819,586572.611467773,-655905.897921945,,,
191,1574803708,0,163,42.54895,9.48253,4084,31,1000,2019-11-26T00:00:00.000Z,586933868,38.0393066023168,38.1280521935069,586589.865281415,-655947.463359413,,,
192,1574803717,0,225,42.54865,9.48236,4084,25,1000,2019-11-26T00:00:00.000Z,586933868,31.4797741332117,31.5532163543119,586578.934446678,-655981.967738849,,,
193,1574803725,0,281,42.54872,9.48197,4084,19,1000,2019-11-26T00:00:00.000Z,586933868,18.8164819510729,18.8603807485017,586546.001940862,-655977.627145642,,,
194,1574803731,0,284,42.54878,9.4817,4084,18,1000,2019-11-26T00:00:00.000Z,586933868,17.4013509092053,17.441948210047,586523.083026418,-655973.351372729,,,
195,1574803740,0,281,42.54883,9.48146,4084,10,1000,2019-11-26T00:00:00.000Z,586933868,9.83743005292345,9.86038074850173,586502.745228574,-655969.917673695,,,
196,1574804183,0,14,42.54884,9.48141,4084,0,1000,2019-11-26T00:00:00.000Z,586933868,-7.9619372257877,-7.98051240207859,586498.512508092,-655969.24819384,,,
